doc_type	doc_id	num	date_str	description	url_metadata	lang	newspaper_id	time_ut
lk_news	2025-10-06-virakesarilk-46d4eec0	virakesarilk-46d4eec0	2025-10-06	எவரெஸ்ட் சிகரத்தில் சிக்கி 1,000 பேர் தவிப்பு: சீன மீட்புப் படையினர் தீவிரம்!	https://www.virakesari.lk/article/227015	ta	virakesarilk	1759733700.0
lk_news	2025-10-06-tamilmirrorlk-dbda54bf	tamilmirrorlk-dbda54bf	2025-10-06	கிரிக்கெட் பந்தை எடுக்க முயன்ற  மாணவன் நீரில் மூழ்கி பலி	https://www.tamilmirror.lk/செய்திகள்/கிரிக்கெட்-பந்தை-எடுக்க-முயன்ற-மாணவன்-நீரில்-மூழ்கி-பலி/175-365809	ta	tamilmirrorlk	1759733370.0
lk_news	2025-10-06-lankadeepalk-8b31e14e	lankadeepalk-8b31e14e	2025-10-06	කුණු කන්දෙන් රිවෝල්වරයක් මතුවෙයි	https://www.lankadeepa.lk/news/කණ-කනදන-රවලවරයක-මතවය/101-680786	si	lankadeepalk	1759733308.0
lk_news	2025-10-06-tamilmirrorlk-6a599c8b	tamilmirrorlk-6a599c8b	2025-10-06	தினமும் உல்லாசத்திற்கு அழைப்பார்: மனைவி மீது வாலிபர் பரபரப்பு புகார்	https://www.tamilmirror.lk/செய்திகள்/தினமும்-உல்லாசத்திற்கு-அழைப்பார்-மனைவி-மீது-வாலிபர்-பரபரப்பு-புகார்/175-365808	ta	tamilmirrorlk	1759732993.0
lk_news	2025-10-06-tamilmirrorlk-c10650d8	tamilmirrorlk-c10650d8	2025-10-06	மருத்துவமனையில் தீ: 6 நோயாளிகள் கருகினர்	https://www.tamilmirror.lk/செய்திகள்/மருத்துவமனையில்-தீ-6-நோயாளிகள்-கருகினர்/175-365806	ta	tamilmirrorlk	1759732715.0
lk_news	2025-10-06-adalk-fc58ced3	adalk-fc58ced3	2025-10-06	එවරස්ට කන්දේ හිම කුණාටුවක් - කන්ද තරනය කළ 200ක් සිරවෙයි	https://www.ada.lk/breaking_news/එවරස්ට-කන්දේ-හිම-කුණාටුවක්---කන්ද-තරනය-කළ-200ක්-සිරවෙයි/11-418934	si	adalk	1759732647.0
lk_news	2025-10-06-lankadeepalk-d0b5af7e	lankadeepalk-d0b5af7e	2025-10-06	ගොවි මණ්ඩලයේ ලොක්කන් 19කට  හොර පාරෙන්   දීමනා	https://www.lankadeepa.lk/news/ගව-මණඩලය-ලකකන-19කට-හර-පරන-දමන/101-680785	si	lankadeepalk	1759732586.0
lk_news	2025-10-06-tamilmirrorlk-68bcea7f	tamilmirrorlk-68bcea7f	2025-10-06	இலங்கையில் தினசரி 100 புதிய புற்றுநோய் நோயாளிகள் அடையாளம்	https://www.tamilmirror.lk/செய்திகள்/இலங்கையில்-தினசரி-100-புதிய-புற்றுநோய்-நோயாளிகள்-அடையாளம்/175-365805	ta	tamilmirrorlk	1759731520.0
lk_news	2025-10-06-tamilmirrorlk-8dc5ae8c	tamilmirrorlk-8dc5ae8c	2025-10-06	32 புறாக்கள் திருட்டு	https://www.tamilmirror.lk/செய்திகள்/32-புறாக்கள்-திருட்டு/175-365804	ta	tamilmirrorlk	1759731458.0
lk_news	2025-10-06-virakesarilk-61f7afaf	virakesarilk-61f7afaf	2025-10-06	அவுஸ்திரேலியாவில் துப்பாக்கிச் சூடு ; 20 பேர் காயம் ; ஒருவர் படுகாயம்	https://www.virakesari.lk/article/227006	ta	virakesarilk	1759731000.0
lk_news	2025-10-06-tamilmirrorlk-2d52fad1	tamilmirrorlk-2d52fad1	2025-10-06	பத்தியால் சிக்கிய முழு கிராமம்: நடுவீதியில் திண்டாட்டம்	https://www.tamilmirror.lk/பிரசித்த-செய்தி/பத்தியால்-சிக்கிய-முழு-கிராமம்-நடுவீதியில்-திண்டாட்டம்/150-365803	ta	tamilmirrorlk	1759730832.0
lk_news	2025-10-06-lankadeepalk-03b4d26f	lankadeepalk-03b4d26f	2025-10-06	දරුවෝ තමයි මගේ මිතුරෝ	https://www.lankadeepa.lk/news/දරව-තමය-මග-මතර/101-680784	si	lankadeepalk	1759730461.0
lk_news	2025-10-06-lankadeepalk-a7d426a1	lankadeepalk-a7d426a1	2025-10-06	දෙහිවල සතුන් වත්තෙන් පරවියන් 32ක් අතුරුදන්	https://www.lankadeepa.lk/news/දහවල-සතන-වතතන-පරවයන-32ක-අතරදන/101-680783	si	lankadeepalk	1759730153.0
lk_news	2025-10-06-virakesarilk-94beb21c	virakesarilk-94beb21c	2025-10-06	ஹமாஸ் அமைப்பினருடன் இஸ்ரேல் இன்று பேச்சு : கெய்ரோவில் முக்கிய சந்திப்பு	https://www.virakesari.lk/article/227008	ta	virakesarilk	1759730040.0
lk_news	2025-10-06-lankadeepalk-1f418f55	lankadeepalk-1f418f55	2025-10-06	ඖෂධ හිඟයට පිළියම් හොයන්න  සමහර නීති හරස්වෙලා	https://www.lankadeepa.lk/news/ඖෂධ-හඟයට-පළයම-හයනන-සමහර-නත-හරසවල/101-680782	si	lankadeepalk	1759729940.0
lk_news	2025-10-06-tamilmirrorlk-d512bce6	tamilmirrorlk-d512bce6	2025-10-06	இரண்டு ரயில்களில் மோதி இருவர் பலி	https://www.tamilmirror.lk/செய்திகள்/இரண்டு-ரயில்களில்-மோதி-இருவர்-பலி/175-365800	ta	tamilmirrorlk	1759729468.0
lk_news	2025-10-06-lankadeepalk-14358b70	lankadeepalk-14358b70	2025-10-06	දෙමඩගොඩ පාළු නිවසක ගිනිඅවි-උණ්ඩ-මැගසිනයක් සොයාගනි	https://www.lankadeepa.lk/news/දමඩගඩ-පළ-නවසක-ගනඅව-උණඩ-මගසනයක-සයගන/101-680781	si	lankadeepalk	1759729355.0
lk_news	2025-10-06-virakesarilk-6e4d55fe	virakesarilk-6e4d55fe	2025-10-06	புற்றுநோய் செல்களை அழிக்கும் ஊட்டச்சத்து மருந்து இலங்கையில் கண்டுபிடிப்பு	https://www.virakesari.lk/article/227002	ta	virakesarilk	1759728780.0
lk_news	2025-10-06-virakesarilk-89e639d1	virakesarilk-89e639d1	2025-10-06	தெஹிவளை மிருகக்காட்சிசாலையில் திருட்டு!	https://www.virakesari.lk/article/227007	ta	virakesarilk	1759728660.0
lk_news	2025-10-06-tamilmirrorlk-0957840a	tamilmirrorlk-0957840a	2025-10-06	நாட்டில் பிறப்பும் திருமணமும் குறைந்துள்ளது	https://www.tamilmirror.lk/செய்திகள்/நாட்டில்-பிறப்பும்-திருமணமும்-குறைந்துள்ளது/175-365799	ta	tamilmirrorlk	1759728356.0
lk_news	2025-10-06-virakesarilk-6386665e	virakesarilk-6386665e	2025-10-06	பிரித்தானியாவில் பள்ளிவாசல் மீது தீ வைப்பு: வெறுப்புக் குற்றமா? ; பொலிஸார் விசாரணை!	https://www.virakesari.lk/article/226996	ta	virakesarilk	1759727760.0
lk_news	2025-10-06-lankadeepalk-01b20592	lankadeepalk-01b20592	2025-10-06	බල ජය කෙහෙලි යාපා පටුනේ	https://www.lankadeepa.lk/news/බල-ජය-කහල-යප-පටන/101-680780	si	lankadeepalk	1759727652.0
lk_news	2025-10-06-adalk-cfc02291	adalk-cfc02291	2025-10-06	ඖෂධ හිගයට පිළියම් සෙවීමේදී සමහර නීති ඊතිත් බාධායි	https://www.ada.lk/breaking_news/ඖෂධ-හිගයට-පිළියම්-සෙවීමේදී-සමහර-නීති-ඊතිත්-බාධායි/11-418933	si	adalk	1759727538.0
lk_news	2025-10-06-virakesarilk-6463ec66	virakesarilk-6463ec66	2025-10-06	ஐ.நா. மனித உரிமைகள் ஆணைக்குழுவின் இலங்கை மீதான புதிய பிரேரணை இன்று நிறைவேறும் !	https://www.virakesari.lk/article/227005	ta	virakesarilk	1759727460.0
lk_news	2025-10-06-virakesarilk-8f84375d	virakesarilk-8f84375d	2025-10-06	விகாரையில் திருட்டு ; வாதுவையில் சம்பவம்!	https://www.virakesari.lk/article/227004	ta	virakesarilk	1759727400.0
lk_news	2025-10-06-tamilmirrorlk-66afff38	tamilmirrorlk-66afff38	2025-10-06	உள்ளக போட்டியில் இணைந்த இரு உள்ளங்கள்	https://www.tamilmirror.lk/பிரதான-விளையாட்டு/உள்ளக-போட்டியில்-இணைந்த-இரு-உள்ளங்கள்/44-365797	ta	tamilmirrorlk	1759727214.0
lk_news	2025-10-06-virakesarilk-6810aab2	virakesarilk-6810aab2	2025-10-06	விமான நிலையத்தில் வெளிநாட்டு சிகரெட்டுகளுடன் ஒருவர் கைது!	https://www.virakesari.lk/article/227003	ta	virakesarilk	1759727160.0
lk_news	2025-10-06-virakesarilk-81ef5675	virakesarilk-81ef5675	2025-10-06	நேரமுகாமைத்துவத்தில் கடற்புலிகளின் தளபதி சூசை எமக்கு முன்னோடி - துரைராசா ரவிகரன்	https://www.virakesari.lk/article/226999	ta	virakesarilk	1759727040.0
lk_news	2025-10-06-virakesarilk-0aa07ff8	virakesarilk-0aa07ff8	2025-10-06	'மிதிகம ருவானின்” சகா உட்பட ஏழு பேர் ஹசிஸ் போதைப்பொருளுடன் கைது	https://www.virakesari.lk/article/226997	ta	virakesarilk	1759727040.0
lk_news	2025-10-06-virakesarilk-d431b2d5	virakesarilk-d431b2d5	2025-10-06	மடுல்சீமை சிறிய உலக முடிவை பார்வையிட சென்றவர்கள் குளவி கொட்டுக்கு இலக்காகி வைத்தியசாலையில் அனுமதி!	https://www.virakesari.lk/article/227001	ta	virakesarilk	1759726200.0
lk_news	2025-10-06-tamilmirrorlk-9864414f	tamilmirrorlk-9864414f	2025-10-06	சிகரெட்டுக்களுடன் ஒருவர் கைது	https://www.tamilmirror.lk/செய்திகள்/சிகரெட்டுக்களுடன்-ஒருவர்-கைது/175-365794	ta	tamilmirrorlk	1759725528.0
lk_news	2025-10-06-tamilmirrorlk-69520905	tamilmirrorlk-69520905	2025-10-06	என்னடா மவனே வீதியின் குறுக்காக  கெடக்கு	https://www.tamilmirror.lk/சிந்தனை-சித்திரம்/என்னடா-மவனே-வீதியின்-குறுக்காக-கெடக்கு/62-365793	ta	tamilmirrorlk	1759724933.0
lk_news	2025-10-06-lankadeepalk-5cd9ba82	lankadeepalk-5cd9ba82	2025-10-06	නීතී විරෝධි  දුම්වැටි සමඟ ගුවන් මඟියෙක් අල්ලයි	https://www.lankadeepa.lk/news/නත-වරධ-දමවට-සමඟ-ගවන-මඟයක-අලලය/101-680779	si	lankadeepalk	1759723985.0
lk_news	2025-10-06-virakesarilk-4f598142	virakesarilk-4f598142	2025-10-06	"""களுபோவில சுட்டி""யும் அவரது சகோதரரும் போதைப்பொருட்களுடன் கைது!"	https://www.virakesari.lk/article/226995	ta	virakesarilk	1759723440.0
lk_news	2025-10-06-virakesarilk-62d68e70	virakesarilk-62d68e70	2025-10-06	நாட்டின் வெவ்வேறு பகுதிகளில் இடம்பெற்ற விபத்துக்களில் நால்வர் பலி !	https://www.virakesari.lk/article/226992	ta	virakesarilk	1759722780.0
lk_news	2025-10-06-virakesarilk-3e80c1d7	virakesarilk-3e80c1d7	2025-10-06	இருவேறு பகுதிகளில் ரயில்களில் மோதி இருவர் உயிரிழப்பு!	https://www.virakesari.lk/article/226993	ta	virakesarilk	1759722180.0
lk_news	2025-10-06-lankadeepalk-f7728503	lankadeepalk-f7728503	2025-10-06	කීරී සම්බා හිඟයට හේතුව ඩඩ්ලි කියයි	https://www.lankadeepa.lk/news/කර-සමබ-හඟයට-හතව-ඩඩල-කයය/101-680778	si	lankadeepalk	1759721194.0
lk_news	2025-10-06-lankadeepalk-8650b1eb	lankadeepalk-8650b1eb	2025-10-06	කෝටියක හෂිෂ් සමඟ අයෙක් අල්ලයි	https://www.lankadeepa.lk/latest_news/කටයක-හෂෂ-සමඟ-අයක-අලලය/1-680777	si	lankadeepalk	1759719697.0
lk_news	2025-10-06-adalk-0b4518aa	adalk-0b4518aa	2025-10-06	නෞකා ආරක්ෂාව ලබාදීමට නාවික හමුදාව ගිවිසුම්ගත වෙයි	https://www.ada.lk/breaking_news/නෞකා-ආරක්ෂාව-ලබාදීමට-නාවික-හමුදාව-ගිවිසුම්ගත-වෙයි/11-418932	si	adalk	1759716415.0
lk_news	2025-10-06-adalk-f1f63421	adalk-f1f63421	2025-10-06	ස්ථාන දෙකෙකදී දුම්රියේ ගැටීමෙන් පුද්ගලයන් දෙදෙනෙක් මරුට	https://www.ada.lk/breaking_news/ස්ථාන-දෙකෙකදී-දුම්රියේ-ගැටීමෙන්-පුද්ගලයන්-දෙදෙනෙක්-මරුට/11-418931	si	adalk	1759716056.0
lk_news	2025-10-06-adalk-25376d3f	adalk-25376d3f	2025-10-06	අදත් වැසි ඇතිවෙන්න හිතකර වායුගෝලයක්	https://www.ada.lk/breaking_news/අදත්-වැසි-ඇතිවෙන්න-හිතකර-වායුගෝලයක්/11-418930	si	adalk	1759715481.0
lk_news	2025-10-06-tamilmirrorlk-d60070f2	tamilmirrorlk-d60070f2	2025-10-06	இன்று இடியுடன் கூடிய மழை	https://www.tamilmirror.lk/செய்திகள்/இன்று-இடியுடன்-கூடிய-மழை/175-365791	ta	tamilmirrorlk	1759715209.0
lk_news	2025-10-06-adalk-206ef748	adalk-206ef748	2025-10-06	මව විදෙස් ගතයි, 10 හැවැරිදි දියණිය අපයෝජනය කළ පියා අල්ලයි	https://www.ada.lk/breaking_news/මව-විදෙස්-ගතයි--10-හැවැරිදි-දියණිය-අපයෝජනය-කළ-පියා-අල්ලයි/11-418929	si	adalk	1759714538.0
lk_news	2025-10-06-tamilmirrorlk-7ab4b683	tamilmirrorlk-7ab4b683	2025-10-06	போதைப்பொருட்களுடன் ஒருவர் கைது	https://www.tamilmirror.lk/செய்திகள்/போதைப்பொருட்களுடன்-ஒருவர்-கைது/175-365790	ta	tamilmirrorlk	1759714394.0
lk_news	2025-10-06-lankadeepalk-2f88fcbe	lankadeepalk-2f88fcbe	2025-10-06	මෙරට ඉපදිමත් අඩු වෙලා	https://www.lankadeepa.lk/news/මරට-ඉපදමත-අඩ-වල/101-680776	si	lankadeepalk	1759714137.0
lk_news	2025-10-06-lankadeepalk-6e65f701	lankadeepalk-6e65f701	2025-10-06	අදත් ප්‍රදේශ රැසකට වැස්ස	https://www.lankadeepa.lk/news/අදත-පරදශ-රසකට-වසස/101-680775	si	lankadeepalk	1759713734.0
lk_news	2025-10-06-lankadeepalk-b1b90c7d	lankadeepalk-b1b90c7d	2025-10-06	වප් පොහෝය අදයි	https://www.lankadeepa.lk/news/වප-පහය-අදය/101-680774	si	lankadeepalk	1759713282.0
lk_news	2025-10-06-lankadeepalk-168a6d43	lankadeepalk-168a6d43	2025-10-06	පොහොට්ටුවේ නායකයෝ ආරක්ෂක ලේකම් පොලිස්පති හමුවට	https://www.lankadeepa.lk/news/පහටටව-නයකය-ආරකෂක-ලකම-පලසපත-හමවට/101-680773	si	lankadeepalk	1759712533.0
lk_news	2025-10-06-lankadeepalk-f8c1dfa0	lankadeepalk-f8c1dfa0	2025-10-06	රවීට - ඇලෝසියස්ට එරෙහි නඩු දෙකක් විභාගයට	https://www.lankadeepa.lk/news/රවට-ඇලසයසට-එරහ-නඩ-දකක-වභගයට/101-680772	si	lankadeepalk	1759712214.0
lk_news	2025-10-06-virakesarilk-3a015e4a	virakesarilk-3a015e4a	2025-10-06	இன்றைய வானிலை	https://www.virakesari.lk/article/226991	ta	virakesarilk	1759711200.0
lk_news	2025-10-06-tamilmirrorlk-c5d12d03	tamilmirrorlk-c5d12d03	2025-10-06	லண்டனில் ஆர்ப்பாட்டம்: 500 பேர் கைது	https://www.tamilmirror.lk/உலக-செய்திகள்/லண்டனில்-ஆர்ப்பாட்டம்-500-பேர்-கைது/50-365788	ta	tamilmirrorlk	1759705095.0
lk_news	2025-10-06-tamilmirrorlk-7021f14f	tamilmirrorlk-7021f14f	2025-10-06	லண்டனில் ஆர்ப்பட்டம்: 500 பேர் கைது	https://www.tamilmirror.lk/உலக-செய்திகள்/லண்டனில்-ஆர்ப்பட்டம்-500-பேர்-கைது/50-365788	ta	tamilmirrorlk	1759705095.0
lk_news	2025-10-06-tamilmirrorlk-0aab6ecb	tamilmirrorlk-0aab6ecb	2025-10-06	ஜனாதிபதி தலைமையில் உலக குடியிருப்பு தின நிகழ்வு	https://www.tamilmirror.lk/செய்திகள்/ஜனாதிபதி-தலைமையில்-உலக-குடியிருப்பு-தின-நிகழ்வு/175-365787	ta	tamilmirrorlk	1759704346.0
lk_news	2025-10-06-bbccomsinhala-59fdc323	bbccomsinhala-59fdc323	2025-10-06	AI ඡායාරූප සැකසීම සඳහා ලබා දුන් ඔබේ ම ඡායාරූප අනාගතයේදී ඔබට ම හමුවිය හැකි ඔබ නොහිතන තැන්	https://www.bbc.com/sinhala/articles/c62n1d92y0ro	si	bbccomsinhala	1759703914.0
lk_news	2025-10-06-virakesarilk-4e755d0c	virakesarilk-4e755d0c	2025-10-06	முத்து நகர் விவசாயிகளின் சத்தியாக் கிரகப் போராட்டம் 19ஆவது நாளாக தொடர்கிறது	https://www.virakesari.lk/article/226990	ta	virakesarilk	1759697340.0
lk_news	2025-10-06-virakesarilk-46d75264	virakesarilk-46d75264	2025-10-06	மலையக அதிகாரசபை ; ஜனாதிபதியின் கைகளில் முடிவு…!	https://www.virakesari.lk/article/226989	ta	virakesarilk	1759697040.0
lk_news	2025-10-06-virakesarilk-8c387513	virakesarilk-8c387513	2025-10-06	ரணிலை விட 72 சதவீதம் அதிகமாக நிதி ஒதுக்கியுள்ள அநுர நாட்டுக்கு காரணத்தை வெளிப்படுத்துமாறு தயாசிறி வலியுறுத்தல்	https://www.virakesari.lk/article/226988	ta	virakesarilk	1759696860.0
lk_news	2025-10-06-virakesarilk-08745109	virakesarilk-08745109	2025-10-06	இந்திய அரசாங்கத்தின் உதவியுடனான அம்பத்தலே நீர் வழங்கல் திட்டம் : அடையாள ரீதியாக ஜனாதிபதியிடம் கையளிப்பு	https://www.virakesari.lk/article/226987	ta	virakesarilk	1759696620.0
lk_news	2025-10-06-virakesarilk-6d4299bc	virakesarilk-6d4299bc	2025-10-06	யாழ். புன்னாலைக்கட்டுவனில் இடம்பெற்ற விபத்தில் இரண்டு முதியவர்கள் படுகாயம்!	https://www.virakesari.lk/article/226986	ta	virakesarilk	1759696440.0
lk_news	2025-10-06-bbccomsinhala-b614c773	bbccomsinhala-b614c773	2025-10-06	වාහන මිල පහළට: දින 90 කොන්දේසිය නිසා ආනයනකරුවන් අර්බුදයක; 'අඩුවට වාහනයක් ගන්න හොඳ අවස්ථාවක්'	https://www.bbc.com/sinhala/articles/cm2zr4z0xkxo	si	bbccomsinhala	1759694502.0
lk_news	2025-10-06-virakesarilk-f511f088	virakesarilk-f511f088	2025-10-06	சாவகச்சேரியில் அமைந்திருந்த குமரப்பா புலேந்திரன் உள்ளிட்டவர்களின் நினைவுத்தூபி இடித்தழிப்பு!	https://www.virakesari.lk/article/226985	ta	virakesarilk	1759690680.0
lk_news	2025-10-06-virakesarilk-1ba47e43	virakesarilk-1ba47e43	2025-10-06	அரசியல் தலையீட்டினால் சுயாதீனத்தன்மையை இழந்துள்ள பொலிஸ் ஆணைக்குழு - தயாசிறி ஜயசேகர எம்.பி. விசனம்	https://www.virakesari.lk/article/226984	ta	virakesarilk	1759690440.0
lk_news	2025-10-05-islandlk-04aa942e	islandlk-04aa942e	2025-10-05	Sense of responsibility	http://island.lk/sense-of-responsibility/	en	islandlk	1759685820.0
lk_news	2025-10-05-virakesarilk-eba6b1a2	virakesarilk-eba6b1a2	2025-10-05	யாழ்ப்பாணம் குருநகரில் போதைப்பொருளுடன் 51 வயதான நபர் கைது	https://www.virakesari.lk/article/226983	ta	virakesarilk	1759683060.0
lk_news	2025-10-05-colombotelegraphcom-16faa9fb	colombotelegraphcom-16faa9fb	2025-10-05	Public Must Witness Real Progress At Local Level Fast!	https://www.colombotelegraph.com/index.php/public-must-witness-real-progress-at-local-level-fast/	en	colombotelegraphcom	1759680830.0
lk_news	2025-10-05-virakesarilk-9c66d3bd	virakesarilk-9c66d3bd	2025-10-05	2025 ஜனவரி முதல் செப்டம்பர் வரை இலங்கைக்கு 17 இலட்சத்திற்கும் மேற்பட்ட வெளிநாட்டு சுற்றுலாப் பயணிகள் வருகை	https://www.virakesari.lk/article/226982	ta	virakesarilk	1759679280.0
lk_news	2025-10-05-tamilmirrorlk-c7a7ccc3	tamilmirrorlk-c7a7ccc3	2025-10-05	”ஒரு தலைவராகப் பெறக்கூடிய பெரும் மகிழ்ச்சியை அனுபவித்தேன்”	https://www.tamilmirror.lk/செய்திகள்/ஒரு-தலைவராகப்-பெறக்கூடிய-பெரும்-மகிழ்ச்சியை-அனுபவித்தேன்/175-365786	ta	tamilmirrorlk	1759678866.0
lk_news	2025-10-05-virakesarilk-0e05e7b4	virakesarilk-0e05e7b4	2025-10-05	செம்மணியில் மீட்கப்பட்ட மனித எலும்புகள் ; சர்வதேச மரபணு பரிசோதனை கோரி உறவினர்கள் வலியுறுத்தல்	https://www.virakesari.lk/article/226981	ta	virakesarilk	1759678500.0
lk_news	2025-10-05-virakesarilk-02a0008a	virakesarilk-02a0008a	2025-10-05	இலங்கை கடற்படையின் பெருமைமிக்க 75 வது ஆண்டு நிறைவை முன்னிட்டு மன்னார் பேசாலையில் மருத்துவ மற்றும் பல் மருத்து சிகிச்​சைகள்  நடத்தப்பட்டன	https://www.virakesari.lk/article/226980	ta	virakesarilk	1759676760.0
lk_news	2025-10-05-adalk-75432834	adalk-75432834	2025-10-05	හදුන්කුරක් නිසා මුළු ගමක්ම පිරමීඩ ජාවාරමකට හසුවෙයි	https://www.ada.lk/opinion/හදුන්කුරක්-නිසා-මුළු-ගමක්ම-පිරමීඩ-ජාවාරමකට-හසුවෙයි/2-418927	si	adalk	1759675518.0
lk_news	2025-10-05-virakesarilk-6eebc011	virakesarilk-6eebc011	2025-10-05	அலரி மாளிகையில்  ஜனாதிபதி தலைமையில்  உலக குடியிருப்பு தின நிகழ்வுகள்	https://www.virakesari.lk/article/226979	ta	virakesarilk	1759673460.0
lk_news	2025-10-05-islandlk-722d846b	islandlk-722d846b	2025-10-05	The Timeless Bloom: How Sri Lanka’s Horton Plains awaken every 12 Years	http://island.lk/the-timeless-bloom-how-sri-lankas-horton-plains-awaken-every-12-years/	en	islandlk	1759671960.0
lk_news	2025-10-05-islandlk-e2aaec12	islandlk-e2aaec12	2025-10-05	Fitch Lanka issues September 2025 corporate ratings	http://island.lk/fitch-lanka-issues-september-2025-corporate-ratings/	en	islandlk	1759670700.0
lk_news	2025-10-05-islandlk-d1af0773	islandlk-d1af0773	2025-10-05	Nation Lanka Finance clarifies fraud allegations	http://island.lk/nation-lanka-finance-clarifies-fraud-allegations/	en	islandlk	1759670700.0
lk_news	2025-10-05-islandlk-70fd7b09	islandlk-70fd7b09	2025-10-05	Key fintech forum aims to foster collaboration between banks and technology companies	http://island.lk/key-fintech-forum-aims-to-foster-collaboration-between-banks-and-technology-companies/	en	islandlk	1759670700.0
lk_news	2025-10-05-virakesarilk-dd85cfee	virakesarilk-dd85cfee	2025-10-05	மக்களின் அன்பு இலாப நோக்கங்களுக்கு அப்பாற்பட்டது - மஹிந்த ராஜபக்ஷ	https://www.virakesari.lk/article/226978	ta	virakesarilk	1759670580.0
lk_news	2025-10-05-virakesarilk-d97afe9b	virakesarilk-d97afe9b	2025-10-05	தையிட்டி திஸ்ஸ விகாரைக்கு எதிராக இன்றும் போராட்டம்!	https://www.virakesari.lk/article/226977	ta	virakesarilk	1759669800.0
lk_news	2025-10-05-lankadeepalk-33749f46	lankadeepalk-33749f46	2025-10-05	ලෝක කුසලානය අතරේ ක්‍රිකට් තරුදෙකක් ගල්කිස්ස හෝටලයේදි අතිනත ගනිති	https://www.lankadeepa.lk/news/ලක-කසලනය-අතර-කරකට-තරදකක-ගලකසස-හටලයද-අතනත-ගනත/101-680765	si	lankadeepalk	1759669568.0
lk_news	2025-10-05-lankadeepalk-29d7ed6d	lankadeepalk-29d7ed6d	2025-10-05	ලෝක කුසලානය අතරේ ක්‍රිකට් තරු දෙකක් විවාහ ගිවිස ගනිති	https://www.lankadeepa.lk/test/ලක-කසලනය-අතර-කරකට-තර-දකක-වවහ-ගවස-ගනත/222-680765	si	lankadeepalk	1759669568.0
lk_news	2025-10-05-lankadeepalk-0ecf974e	lankadeepalk-0ecf974e	2025-10-05	ලෝක කුසලානය අතරේ ක්‍රිකට් තරු දෙකක් ගල්කිස්ස හෝටලයේ දි අතිනත ගනිති	https://www.lankadeepa.lk/test/ලක-කසලනය-අතර-කරකට-තර-දකක-ගලකසස-හටලය-ද-අතනත-ගනත/222-680765	si	lankadeepalk	1759669568.0
lk_news	2025-10-05-adalk-441743c9	adalk-441743c9	2025-10-05	රාජ්‍ය සේවක වැටුප් ගැටළුව විසඳන්න පූර්ණ බලැති වැටුප් කොමිසමක් ඉල්ලයි	https://www.ada.lk/breaking_news/රාජ්‍ය-සේවක-වැටුප්-ගැටළුව-විසඳන්න-පූර්ණ-බලැති-වැටුප්-කොමිසමක්-ඉල්ලයි/11-418926	si	adalk	1759668723.0
lk_news	2025-10-05-islandlk-8f174d50	islandlk-8f174d50	2025-10-05	JXG partners with Foundation of Goodness to empower Monaragala community	http://island.lk/jxg-partners-with-foundation-of-goodness-to-empower-monaragala-community/	en	islandlk	1759665600.0
lk_news	2025-10-05-islandlk-71d0539d	islandlk-71d0539d	2025-10-05	Dijital Team reinforces commitment to Sri Lankan IT industry Opens an office in Kandy	http://island.lk/dijital-team-reinforces-commitment-to-sri-lankan-it-industry-opens-an-office-in-kandy/	en	islandlk	1759665600.0
lk_news	2025-10-05-islandlk-c2c0b13f	islandlk-c2c0b13f	2025-10-05	Luxury retirement living in Negombo by Grand Leisure Care	http://island.lk/luxury-retirement-living-in-negombo-by-grand-leisure-care/	en	islandlk	1759665540.0
lk_news	2025-10-05-islandlk-3e84cf36	islandlk-3e84cf36	2025-10-05	Fusing human imagination with AI-powered innovation: Arimac Digital marks 14 years	http://island.lk/fusing-human-imagination-with-ai-powered-innovation-arimac-digital-marks-14-years/	en	islandlk	1759665540.0
lk_news	2025-10-05-virakesarilk-cab4ebc8	virakesarilk-cab4ebc8	2025-10-05	நிறைவேற்றதிகார ஜனாதிபதி முறைமையை நீக்குவதற்கு பதிலாக அதனை மேலும் பலப்படுத்திக் கொண்டிருக்கின்றனர் - ஹர்ஷண ராஜகருணா	https://www.virakesari.lk/article/226975	ta	virakesarilk	1759665420.0
lk_news	2025-10-05-virakesarilk-d3aea0f5	virakesarilk-d3aea0f5	2025-10-05	அதிகாரங்கள் போதாதெனக் குறிப்பிட்டு ஒரு கட்சி ஆட்சி முறைமையை ஏற்படுத்த முயற்சி - பிரேம்நாத் சி தொலவத்த	https://www.virakesari.lk/article/226973	ta	virakesarilk	1759665360.0
lk_news	2025-10-05-virakesarilk-8757abd8	virakesarilk-8757abd8	2025-10-05	ஊழல் தொடர்பில் முறையான விசாரணைகள் முன்னெடுக்கப்படும் ;  உதய கம்மன்பில	https://www.virakesari.lk/article/226974	ta	virakesarilk	1759665360.0
lk_news	2025-10-05-virakesarilk-f8ff7167	virakesarilk-f8ff7167	2025-10-05	தாஜுடீன் மரண விசாரணைகளில் புது திருப்பம் ; ஷிரந்தியின் மீது திரும்பும் சந்தேகம்…?	https://www.virakesari.lk/article/226976	ta	virakesarilk	1759665300.0
lk_news	2025-10-05-virakesarilk-68326778	virakesarilk-68326778	2025-10-05	மன்னாரில் மக்களின் விருப்பத்துக்கு மாறாக காற்றாலை மின்னுற்பத்தி திட்டம் முன்னெடுக்கப்படுவதை அனுமதிக்க முடியாது - பாராளுமன்ற உறுப்பினர் காவிந்த ஜயவர்தன	https://www.virakesari.lk/article/226971	ta	virakesarilk	1759665300.0
